                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    5840                                     1227                  1.0000000000000000E+003                  2.0000000000000000E-016                  1.6903238333404185E+006                  1.5687406227645931E-002                  8.0312656433789220E+004                  3.2137434398075696E+007                  2.9322193552260703E+001                 -6.8272214225945058E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9176379814382276E-001                  8.1842397076370595E-003                  5.7433745962361191E-021                  5.0161461697242710E-005                  1.8006566871932710E-006                  9.9930383768374543E+002                 -6.7912782582323229E-007                  2.4235501821283248E+002                  2.9617730137161268E-004                  7.5332561901526492E+002                  3.6000414457882526E+000                  1.6915666161801150E-005                  2.2030350158221846E-002                  8.1555347995430428E-004                  4.6956552314645256E+002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9930383703316932E+002                  2.9018982549617046E+001                  9.9930383070756193E+002                  2.8681279363248841E+001                  5.0289750165469566E+004                  2.4875223426933673E+004                  3.1094698640398664E+005                  3.2536797939309776E+007                  1.0276542598372094E+007                  2.2073902871313982E+007                  7.1073770206495363E+005                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.3343493054086750E+013                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210425" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                     grav                                    log_g                                   radius                                radius_cm                               mass_grams                                     mmid                              temperature                                   energy                                      rho                                 pressure                                     prad                                     pgas                       net_nuclear_energy                               net_energy                     eps_nuc_plus_nuc_neu                                  eps_nuc                          log_abs_eps_nuc                        eps_nuc_neu_total                                  opacity                              log_opacity                               luminosity                                 log_Lrad                                 log_Ledd                           log_L_div_Ledd                        log_Lrad_div_Ledd                           log_Lrad_div_L                             total_energy                             conv_L_div_L                         log_conv_L_div_L                     lum_conv_div_lum_rad                        lum_rad_div_L_Edd                           lum_conv_div_L                            lum_rad_div_L                                    gradT                               extra_heat                                  extra_L                              log_extra_L                               extra_heat                      cell_DM_energy_rate                 cell_DM_annihlation_rate                      d_extra_heat_dlnR00                      d_extra_heat_dlnRp1                      d_extra_heat_dlndm1                      d_extra_heat_dlnd00                      d_extra_heat_dlndp1                      d_extra_heat_dlnTm1                      d_extra_heat_dlnT00                      d_extra_heat_dlnTp1 
                                       1                  9.9930383768374543E+002                  1.4671964561467363E+000                  4.9050774108190396E+000                 -9.4907871386064748E+000                  5.0358166297789477E+000                  7.6000052663940809E-001                  2.3999947336059174E-001                  2.2204460492503131E-016                  9.9390759696051266E+023                  3.1856201987434582E+004                  4.5031939963796592E+000                  2.9322193552260703E+001                  2.0407660268502405E+012                  1.9878151939205063E+036                  9.9930383768349554E+002                  8.0366935946290818E+004                  1.0101017799378151E+015                  3.2300768961396851E-010                  1.0859670038014973E+005                  1.0520620931722269E+005                  3.3904910629270416E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8066226331016527E-029                  5.5832554683662592E-029                 -2.8253112500044349E+001                  2.2336716473539345E-030                  3.8037434375389895E-001                 -4.1978878390569579E-001                  3.2137434398075696E+007                  7.5070112031294753E+000                  7.5339974622314516E+000                 -2.6986259101975624E-002                 -2.6986061950859216E-002                  0.0000000000000000E+000                 -6.4001889519506336E+016                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.3975347010018018E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4247191475777011E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9930383768324566E+002                  1.4671839435710572E+000                  4.9056626315189096E+000                 -9.4867263822579098E+000                  5.0382296135009152E+000                  7.6000052663940865E-001                  2.3999947336059127E-001                  1.1102230246251565E-016                  9.9390759696051266E+023                  3.1858037675594802E+004                  4.5032190215308008E+000                  2.9321348754788332E+001                  2.0407072306357583E+012                  1.9878151939195122E+036                  9.9930383768299578E+002                  8.0475305035140569E+004                  1.0062643372993856E+015                  3.2604205197242021E-010                  1.0920175385731179E+005                  1.0577481042197940E+005                  3.4269434353323895E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8611715233029184E-029                  5.6357059905981203E-029                 -2.8249051671700268E+001                  2.2546553270479843E-030                  3.8049270492218534E-001                 -4.1965366541748556E-001                  3.2137434398079563E+007                  7.5070112031295277E+000                  7.5339974622314516E+000                 -2.6986259101923395E-002                 -2.6986061950859216E-002                  0.0000000000000000E+000                 -6.4007591430552168E+016                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.3975347010018018E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4253048683252124E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9930383768274612E+002                  1.4671715463791097E+000                  4.9065199649548639E+000                 -9.4809614014850485E+000                  5.0417594463580908E+000                  7.6000052663941153E-001                  2.3999947336058836E-001                  1.1102230246251565E-016                  1.9336012173912972E+024                  3.1859856540422388E+004                  4.5032438159144785E+000                  2.9320511771553058E+001                  2.0406489782765498E+012                  1.9878151939185185E+036                  9.9930383768226000E+002                  8.0634326891512785E+004                  1.0010842312299104E+015                  3.3039890438561005E-010                  1.1009293411171803E+005                  1.0661334985858297E+005                  3.4795842531350586E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9394949097600528E-029                  5.7110164599309908E-029                 -2.8243286588137291E+001                  2.2847844982906231E-030                  3.8065623086488881E-001                 -4.1946705695672915E-001                  3.2137434398079660E+007                  7.5070112031295295E+000                  7.5338650322256973E+000                 -2.6853829096168045E-002                 -2.6442063071256974E-002                  0.0000000000000000E+000                 -6.4015481201607888E+016                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4093134633610687E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4264346856298319E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9930383768177410E+002                  1.4671477432777742E+000                  4.9082100984607786E+000                 -9.4700734069392194E+000                  5.0487049729653890E+000                  7.6000052663941153E-001                  2.3999947336058836E-001                  1.1102230246251565E-016                  3.8954134682560752E+024                  3.1863349124302898E+004                  4.5032914221167273E+000                  2.9318904797446010E+001                  2.0405371360926475E+012                  1.9878151939165849E+036                  9.9930383768079503E+002                  8.0948740985766446E+004                  9.9201740416836750E+014                  3.3878688760046307E-010                  1.1186776797346033E+005                  1.0828595309519634E+005                  3.5818148782639892E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0902862443915922E-029                  5.8560072053023785E-029                 -2.8232398397588131E+001                  2.3427903908921406E-030                  3.8095261047359757E-001                 -4.1912904608258511E-001                  3.2137434398079839E+007                  7.5070112031295313E+000                  7.5336272644688007E+000                 -2.6616061339269293E-002                 -2.5764773107839541E-002                  0.0000000000000000E+000                 -6.4029831497592184E+016                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4239989030684179E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4285033415049423E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9930383767981573E+002                  1.4671009656631888E+000                  4.9107360393018729E+000                 -9.4541451852336582E+000                  5.0590785667178828E+000                  7.6000052663941164E-001                  2.3999947336058827E-001                  1.1102230246251565E-016                  4.9822229007610889E+024                  3.1870213830463406E+004                  4.5033849773450463E+000                  2.9315747044749561E+001                  2.0403173628204800E+012                  1.9878151939126893E+036                  9.9930383767856347E+002                  8.1420926375010153E+004                  9.7937391117174712E+014                  3.5144293303930652E-010                  1.1457201909894861E+005                  1.1083473487706402E+005                  3.7372842218845944E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3178050103254638E-029                  6.0747738575064795E-029                 -2.8216469884686866E+001                  2.4303115281898396E-030                  3.8137676785536256E-001                 -4.1864576619175409E-001                  3.2137434398080222E+007                  7.5070112031295366E+000                  7.5331849551011558E+000                 -2.6173751971618989E-002                 -2.5714364901531506E-002                  0.0000000000000000E+000                 -6.4050296222990800E+016                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4250928024177472E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4323865661239996E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9930383767731109E+002                  1.4670432709326600E+000                  4.9149572617265411E+000                 -9.4308426429501502E+000                  5.0763146825525611E+000                  7.6000052663941275E-001                  2.3999947336058730E-001                  0.0000000000000000E+000                  1.0237255678515175E+025                  3.1878682681675462E+004                  4.5035003668050155E+000                  2.9311852793601773E+001                  2.0400463307290962E+012                  1.9878151939077072E+036                  9.9930383767473791E+002                  8.2216173825317208E+004                  9.6565686853792838E+014                  3.7081505412083730E-010                  1.1921054749467353E+005                  1.1522873030448187E+005                  3.9818171901916608E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6660596561358476E-029                  6.4096319632356855E-029                 -2.8193166906662871E+001                  2.5642769290016216E-030                  3.8189148431096093E-001                 -4.1806002572721324E-001                  3.2137434398080729E+007                  7.5070112031295437E+000                  7.5327077811114291E+000                 -2.5696577981885405E-002                 -2.3520618925922228E-002                  0.0000000000000000E+000                 -6.4076751201637752E+016                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4728220947881570E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4366674321613421E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9930383767216472E+002                  1.4669308494859843E+000                  4.9204838916638547E+000                 -9.3995038602753205E+000                  5.0989226654026751E+000                  7.6000052663941942E-001                  2.3999947336058056E-001                  0.0000000000000000E+000                  1.0642003363624764E+025                  3.1895191182766863E+004                  4.5037252096961309E+000                  2.9304266110920381E+001                  2.0395183127878367E+012                  1.9878151938974700E+036                  9.9930383766948978E+002                  8.3269104022339554E+004                  9.4623549527353575E+014                  3.9856222963247722E-010                  1.2558063229909769E+005                  1.2124596549607553E+005                  4.3346668030221635E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.1648744284511556E-029                  6.8892585002444511E-029                 -2.8161827519250828E+001                  2.7561592820670416E-030                  3.8260658307332746E-001                 -4.1724756183662615E-001                  3.2137434398081798E+007                  7.5070112031295579E+000                  7.5319266532705305E+000                 -2.4915450140972326E-002                 -2.4748227302128428E-002                  0.0000000000000000E+000                 -6.4112741338071280E+016                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4460833353997731E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4441350740682680E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9930383766681496E+002                  1.4668220361608861E+000                  4.9261227644682322E+000                 -9.3701758338075898E+000                  5.1219134869467329E+000                  7.6000052663942286E-001                  2.3999947336057711E-001                  0.0000000000000000E+000                  1.1712940390963137E+025                  3.1911177991861117E+004                  4.5039428363440015E+000                  2.9296924789917025E+001                  2.0390073715286450E+012                  1.9878151938868281E+036                  9.9930383766387069E+002                  8.4357318164874567E+004                  9.3228696081109675E+014                  4.2640684352696885E-010                  1.3240777477793375E+005                  1.2770937733088281E+005                  4.6983974470509411E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.6654418926897798E-029                  7.3705703072257186E-029                 -2.8132498906754442E+001                  2.9487158546406141E-030                  3.8318399989428803E-001                 -4.1659263347317371E-001                  3.2137434398082960E+007                  7.5070112031295739E+000                  7.5311922914723164E+000                 -2.4181088342742726E-002                 -2.3777137318088001E-002                  0.0000000000000000E+000                 -6.4143233468658624E+016                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4672285731040628E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4508531020575819E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9930383766092666E+002                  1.4667100078318591E+000                  4.9317420408875901E+000                 -9.3421851661954438E+000                  5.1447901005077430E+000                  7.6000052663942552E-001                  2.3999947336057451E-001                  0.0000000000000000E+000                  1.1712940390963059E+025                  3.1927645519731621E+004                  4.5041668929994971E+000                  2.9289368483336599E+001                  2.0384814677032605E+012                  1.9878151938751152E+036                  9.9930383765798240E+002                  8.5455897731468620E+004                  9.2120914735244000E+014                  4.5479411237033324E-010                  1.3956936433124717E+005                  1.3449306566434880E+005                  5.0762986668983685E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1757657847120006E-029                  7.8612632350781694E-029                 -2.8104507661092580E+001                  3.1450254963383130E-030                  3.8370643170413693E-001                 -4.1600092107740566E-001                  3.2137434398084264E+007                  7.5070112031295917E+000                  7.5305524596627063E+000                 -2.3541256533115059E-002                 -2.3543540312309864E-002                  0.0000000000000000E+000                 -6.4170581805261456E+016                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4723221471842456E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4568746792809987E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
