                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    1220                                      919                  1.0000000000000000E+003                  2.0000000000000000E-016                  3.0876032792749308E+005                  3.0400079222146070E+002                  1.0079051902632315E+005                  2.9640437129292533E+007                  1.7879763718959722E+001                 -7.2341775176074581E+000                  6.5875561856761145E-001                  9.5964691335966531E-013                  3.4124437771746663E-001                  2.3485248883842258E-010                  3.4575283124633727E-009                  1.9218255078472340E-011                  2.3631396253630565E-012                  9.9996599190916561E+002                 -1.3251888700333825E-007                  6.6904532606786870E+002                  2.9878804719124774E-004                  3.3092036363082747E+002                  1.1934690739469234E-007                  3.2807934554427777E-006                  2.0132000500537445E-008                  2.1494097607237778E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996599167037232E+002                  1.7802568808787843E+001                  9.9996598929037441E+002                  1.7711101065460063E+001                  2.3937766113226364E+004                  4.4289789881215685E+004                  3.3736546716476616E+005                  2.9733202762438186E+007                  2.9733202714028321E+007                  4.8360693206281141E-002                  2.0639093278087669E+006                  5.0000000000000000E+001                  1.0000000000000000E+003                  9.7439047378448516E+012                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210425" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                     grav                                    log_g                                   radius                                radius_cm                               mass_grams                                     mmid                              temperature                                   energy                                      rho                                 pressure                                     prad                                     pgas                       net_nuclear_energy                               net_energy                     eps_nuc_plus_nuc_neu                                  eps_nuc                          log_abs_eps_nuc                        eps_nuc_neu_total                                  opacity                              log_opacity                               luminosity                                 log_Lrad                                 log_Ledd                           log_L_div_Ledd                        log_Lrad_div_Ledd                           log_Lrad_div_L                             total_energy                             conv_L_div_L                         log_conv_L_div_L                     lum_conv_div_lum_rad                        lum_rad_div_L_Edd                           lum_conv_div_L                            lum_rad_div_L                                    gradT                               extra_heat                                  extra_L                              log_extra_L                               extra_heat                      cell_DM_energy_rate                 cell_DM_annihlation_rate                      d_extra_heat_dlnR00                      d_extra_heat_dlnRp1                      d_extra_heat_dlndm1                      d_extra_heat_dlnd00                      d_extra_heat_dlndp1                      d_extra_heat_dlnTm1                      d_extra_heat_dlnT00                      d_extra_heat_dlnTp1 
                                       1                  9.9996599190916561E+002                  1.2523617752971470E+000                  5.0042293557854727E+000                 -8.9458197335942327E+000                  5.4444555183978052E+000                  7.5999999999997192E-001                  2.4000000000002805E-001                  0.0000000000000000E+000                  9.9456617555295496E+023                  8.5733594605381484E+004                  4.9331510330414936E+000                  1.7879763718959722E+001                  1.2443957953121587E+012                  1.9891323511057120E+036                  9.9996599190891550E+002                  1.0097860246080176E+005                  7.3173927532469662E+014                  1.1328704961143522E-009                  2.7826303548146010E+005                  2.6220994093625539E+005                  1.6053094545204700E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0365909548899608E-028                  1.9582480736552514E-028                 -2.7708132292004201E+001                  7.8342881234709335E-030                  3.9163532539365581E-001                 -4.0711814186478851E-001                  2.9640437129292533E+007                  7.4718846042141642E+000                  7.5214849947647755E+000                 -4.9600390550611453E-002                 -4.9598904206788655E-002                  0.0000000000000000E+000                 -1.0595671946898067E+017                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.9207443956639743E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.3656414379462551E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9996599190866550E+002                  1.2523460290929120E+000                  5.0058362205917009E+000                 -8.9348140739489335E+000                  5.4512421120448185E+000                  7.5999999999997192E-001                  2.4000000000002805E-001                  0.0000000000000000E+000                  9.9456617555295496E+023                  8.5739811712366456E+004                  4.9331825254497472E+000                  1.7879115464562943E+001                  1.2443506781026516E+012                  1.9891323511047174E+036                  9.9996599190841550E+002                  1.0135290955945113E+005                  7.2453571995094500E+014                  1.1619459486989297E-009                  2.8264552381828817E+005                  2.6611944676303293E+005                  1.6526077055255253E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0888624209567157E-028                  2.0085087789218544E-028                 -2.7697126265685366E+001                  8.0353642034861061E-030                  3.9199082189259871E-001                 -4.0672410146949839E-001                  2.9640437129292663E+007                  7.4718846042141660E+000                  7.5214849947647755E+000                 -4.9600390550609511E-002                 -4.9598904206788655E-002                  0.0000000000000000E+000                 -1.0596774309806272E+017                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.9207443956639743E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.3677499426550089E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9996599190816562E+002                  1.2523306752578653E+000                  5.0081684404801807E+000                 -8.9197122812172029E+000                  5.4610490603880626E+000                  7.5999999999997192E-001                  2.4000000000002805E-001                  0.0000000000000000E+000                  1.9348824515542895E+024                  8.5745874333528816E+004                  4.9332132331196235E+000                  1.7878483386218367E+001                  1.2443066867140259E+012                  1.9891323511037230E+036                  9.9996599190767927E+002                  1.0189865238569939E+005                  7.1557520157146975E+014                  1.2030611950713570E-009                  2.8910064485395473E+005                  2.7189767345081351E+005                  1.7202971403141190E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1627789819188198E-028                  2.0795819430089825E-028                 -2.7682023962197103E+001                  8.3197038909837234E-030                  3.9243506611721485E-001                 -4.0623219308415909E-001                  2.9640437129292671E+007                  7.4718846042141660E+000                  7.5211103784088893E+000                 -4.9225774194723508E-002                 -4.8109814009703843E-002                  0.0000000000000000E+000                 -1.0598213399257933E+017                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.9513839572603793E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.3716507694300523E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9996599190719292E+002                  1.2523018215062234E+000                  5.0126073848037542E+000                 -8.8929416883586043E+000                  5.4796173489629316E+000                  7.5999999999997203E-001                  2.4000000000002805E-001                  0.0000000000000000E+000                  3.7946598474905891E+024                  8.5757268696702900E+004                  4.9332709406224842E+000                  1.7877295611091622E+001                  1.2442240199407546E+012                  1.9891323511017880E+036                  9.9996599190623920E+002                  1.0294550415070966E+005                  7.0186246256572962E+014                  1.2795530950402519E-009                  3.0172920533582510E+005                  2.8324435861424840E+005                  1.8484846721576683E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3002956638263326E-028                  2.2118086804371596E-028                 -2.7655252441844681E+001                  8.8486983389172844E-030                  3.9311025183275100E-001                 -4.0548563016531602E-001                  2.9640437129292674E+007                  7.4718846042141660E+000                  7.5205220519394826E+000                 -4.8637447725316259E-002                 -4.6484843863031769E-002                  0.0000000000000000E+000                 -1.0600592928452619E+017                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.9849394793045423E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.3783052088203099E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9996599190528525E+002                  1.2522486017266876E+000                  5.0177401367833880E+000                 -8.8616791782681172E+000                  5.5011369749682615E+000                  7.5999999999997192E-001                  2.4000000000002805E-001                  0.0000000000000000E+000                  3.1559866482684318E+024                  8.5778289190485200E+004                  4.9333773801807270E+000                  1.7875105006610500E+001                  1.2440715582500776E+012                  1.9891323510979933E+036                  9.9996599190449206E+002                  1.0416939378411940E+005                  6.8590916246471975E+014                  1.3750573813937668E-009                  3.1705672912542243E+005                  2.9695611764702207E+005                  2.0100611478400377E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4719933080744777E-028                  2.3769015186886299E-028                 -2.7623988811867157E+001                  9.5091789385847563E-030                  3.9390354199383110E-001                 -4.0461011398278590E-001                  2.9640437129292935E+007                  7.4718846042141696E+000                  7.5195455068437385E+000                 -4.7660902629568146E-002                 -4.8378826380929947E-002                  0.0000000000000000E+000                 -1.0603348298405430E+017                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.9458409732212130E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.3897417010495609E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9996599190369864E+002                  1.2522074000870369E+000                  5.0230833776437862E+000                 -8.8324840560745752E+000                  5.5233561406999581E+000                  7.5999999999997192E-001                  2.4000000000002805E-001                  0.0000000000000000E+000                  4.3884315659793002E+024                  8.5794566355363597E+004                  4.9334597834593401E+000                  1.7873409270809596E+001                  1.2439535384298062E+012                  1.9891323510948373E+036                  9.9996599190259565E+002                  1.0545893413638428E+005                  6.7461552532424288E+014                  1.4706724060991943E-009                  3.3369994932211313E+005                  3.1193581418199564E+005                  2.1764135140117509E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6438906911950750E-028                  2.5421864123262213E-028                 -2.7594792606859766E+001                  1.0170427886885384E-029                  3.9439956252748537E-001                 -4.0406357545497562E-001                  2.9640437129290327E+007                  7.4718846042141314E+000                  7.5189145199835190E+000                 -4.7029915769387393E-002                 -4.5734343760719880E-002                  0.0000000000000000E+000                 -1.0605642320896459E+017                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.0004796900717687E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.3976436519868755E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9996599190149266E+002                  1.2521538160132935E+000                  5.0280346350535625E+000                 -8.8048590529631863E+000                  5.5440056364882802E+000                  7.5999999999997192E-001                  2.4000000000002802E-001                  0.0000000000000000E+000                  2.9739953564431128E+024                  8.5815739958904451E+004                  4.9335669516058687E+000                  1.7871204151841990E+001                  1.2438000665598989E+012                  1.9891323510904490E+036                  9.9996599190074517E+002                  1.0666811858313886E+005                  6.6351921361444012E+014                  1.5672596300093869E-009                  3.4994970881904225E+005                  3.2649029008878308E+005                  2.3459418730259156E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8175365428264412E-028                  2.7091525149885487E-028                 -2.7567166545150119E+001                  1.0838402783789266E-029                  3.9486355491147501E-001                 -4.0355294889515403E-001                  2.9640437129287347E+007                  7.4718846042140878E+000                  7.5182973306616310E+000                 -4.6412726447542796E-002                 -4.7850366089754813E-002                  0.0000000000000000E+000                 -1.0607829269597397E+017                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  8.9567331198462308E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4065033613946032E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9996599189999756E+002                  1.2521197302371978E+000                  5.0326829401133102E+000                 -8.7815893714686108E+000                  5.5632303444065521E+000                  7.5999999999997192E-001                  2.4000000000002805E-001                  0.0000000000000000E+000                  4.2000910648827736E+024                  8.5829211581414580E+004                  4.9336351231574103E+000                  1.7869801578278555E+001                  1.2437024502450308E+012                  1.9891323510874751E+036                  9.9996599189894187E+002                  1.0781593166854353E+005                  6.5706813807994588E+014                  1.6535244785424883E-009                  3.6578874998805515E+005                  3.4077167581717041E+005                  2.5017074170884738E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9726252135446486E-028                  2.8582752879982465E-028                 -2.7543895945488710E+001                  1.1434992554640198E-029                  3.9501515743343041E-001                 -4.0338623940290591E-001                  2.9640437129285444E+007                  7.4718846042140603E+000                  7.5180214692475138E+000                 -4.6136865033453871E-002                 -4.4958538361826270E-002                  0.0000000000000000E+000                 -1.0609454181743274E+017                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.0165721376454022E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4113117870532103E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9996599189788606E+002                  1.2520740906704364E+000                  5.0381843886440825E+000                 -8.7543745704498299E+000                  5.5859771038000590E+000                  7.5999999999997192E-001                  2.4000000000002805E-001                  0.0000000000000000E+000                  4.7051103158276921E+024                  8.5847252886750837E+004                  4.9337264022900165E+000                  1.7867923757620190E+001                  1.2435717576828501E+012                  1.9891323510832749E+036                  9.9996599189670337E+002                  1.0919038282507715E+005                  6.4998454280138612E+014                  1.7604570318767691E-009                  3.8545803560950205E+005                  3.5848359330164624E+005                  2.6974442307855821E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1648713695821388E-028                  3.0431261849464514E-028                 -2.7516680039002416E+001                  1.2174518463568729E-029                  3.9512520609401425E-001                 -4.0326526462792273E-001                  2.9640437129283085E+007                  7.4718846042140257E+000                  7.5178923124658015E+000                 -4.6007708251775810E-002                 -4.5523006558665056E-002                  0.0000000000000000E+000                 -1.0611313915117507E+017                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.0048605863524434E-001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4163602231910694E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                                      NaN                                      NaN                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
